Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Least developed countries: UN classification,LDC,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,25511960133,28286939936,34138690055,38266739719,39604650015,43490309620,44448710068,43007670090,47812710323,43848160088,43251279694,43409390375,48837959822,54195220167,52987779648,64458440105,60834359787,..,..,..
Least developed countries: UN classification,LDC,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,29294709715,31522559835,34930679560,37612689955,40428620119,43968589900,42618750183,41908570379,46254269838,42238599852,45883780334,46380310310,51337889982,54716330149,54378680332,64458440105,57681970779,..,..,..
Least developed countries: UN classification,LDC,Net official development assistance received (current US$),DT.ODA.ODAT.CD,25511960133,28286939936,34138690055,38266739719,39604650015,43490309620,44448710068,43007670090,47812710323,43848160088,43251279694,43409390375,48837959822,54195220167,52987779648,64458440105,60834359787,..,..,..
Least developed countries: UN classification,LDC,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.417660783,1.420140971,1.431235272,1.452410056,1.463460991,1.492086885,1.484948464,1.496495354,1.512269564,1.523720494,1.520764287,1.539953161,1.558626532,1.536813647,1.535560382,1.50585188,1.519507314,1.51478354,1.4983752,..
Low & middle income,LMY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.482204675,2.632563371,2.774619788,2.828957221,2.89347567,3.072789469,3.235144593,3.308487637,3.377460626,3.395089803,3.326464587,3.317116409,3.373769086,3.464543429,3.488797917,3.39358559,3.54707247,3.52715065,3.659434469,..
Low & middle income,LMY,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.290277778,3.255405405,3.275,3.287671233,3.293333333,3.328,3.323684211,3.31025641,3.294936709,3.282432432,3.277027027,3.246478873,3.226388889,3.254929577,3.260273973,3.270422535,3.281428571,3.290277778,3.295833333,3.294666667
Low & middle income,LMY,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.545045045,3.546491228,3.550228311,3.542465753,3.537777778,3.522222222,3.49122807,3.442307692,3.407172996,3.349098874,3.308558514,3.234741972,3.206018519,3.211267606,3.228310553,3.215962441,3.209523843,3.155092639,3.150463,3.166666667
Low & middle income,LMY,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.756756757,3.776315789,3.746575342,3.671232877,3.686666667,3.68,3.651315789,3.641025641,3.594936709,3.540540541,3.47972973,3.422535211,3.402777778,3.422535211,3.479452055,3.443661972,3.45,3.361111111,3.375,3.406666667
Low & middle income,LMY,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.24755904
Low & middle income,LMY,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.32912562
Low & middle income,LMY,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,24668640,24693640,22231140,26148120,33093830,37620320,40070900,39909850,39667040,41051640,45406501,47779710,52989137,62190810,67728850,..
Low & middle income,LMY,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,1.22571E+11,1.16948E+11,1.0952E+11,1.21769E+11,1.2549E+11,1.2843E+11,1.31467E+11,1.28554E+11,1.43564E+11,1.53173E+11,1.54598E+11,1.67453E+11,1.70794E+11,1.67082E+11,1.65865E+11,1.92704E+11,1.89745E+11,..,..,..
Low & middle income,LMY,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1.06548E+11,1.04888E+11,1.06261E+11,1.23872E+11,1.23659E+11,1.27611E+11,1.38531E+11,1.32779E+11,1.50385E+11,1.6101E+11,1.46127E+11,1.58025E+11,1.64284E+11,1.6678E+11,1.62356E+11,1.92704E+11,2.01777E+11,..,..,..
Low & middle income,LMY,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,1.29545E+11,1.23924E+11,1.07395E+11,1.22842E+11,1.22706E+11,1.36623E+11,1.39875E+11,1.36876E+11,1.52614E+11,1.63021E+11,1.64684E+11,1.78112E+11,1.81377E+11,1.77684E+11,1.76239E+11,2.04126E+11,2.01869E+11,2.50977E+11,..,..
Low & middle income,LMY,Net official development assistance received (current US$),DT.ODA.ODAT.CD,1.06447E+11,1.04758E+11,97821101563,1.17451E+11,1.13485E+11,1.27504E+11,1.38425E+11,1.32664E+11,1.50283E+11,1.6085E+11,1.46093E+11,1.57954E+11,1.64233E+11,1.66667E+11,1.62234E+11,1.9245E+11,2.01869E+11,2.42922E+11,..,..
Low & middle income,LMY,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,9.2,8.9,8.6,8.3,8.2,7.8,7.6,7.4,7.1,7,6.9,6.8,6.6,6.5,6.5,6.7,6.6,6.4,6.3,..
Low & middle income,LMY,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.815065683,0.860269863,0.869845483,0.958682223,1.031531356,1.120878307,1.140634302,1.253484473,1.222525651,1.369239407,1.381295258,1.42078499,1.371824656,1.455397171,1.483206669,1.67931103,1.939381964,..,..,..
Low & middle income,LMY,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.900968311,4.069270009,4.204527306,4.258710407,4.321112919,4.518926921,4.709486713,4.78468272,4.84701949,4.862559844,4.775532838,4.768877363,4.830850673,4.930624688,4.957125419,4.854350761,5.024690495,5.026831992,5.174996822,..
Low income,LIC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.53403388,0.542352885,0.515682866,0.533517776,0.519302797,0.506707437,0.450271251,0.408659448,0.35772146,0.353402592,0.304141419,0.303520026,0.378415836,0.36503974,0.370301349,0.341181272,0.325531797,0.319975878,0.319740521,..
Low income,LIC,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.094736842,3.035,3.055,3.065,3.052380952,3.104761905,3.152380952,3.086363636,3.059090909,3.063636364,3.059090909,3.022727273,2.969565217,3.027272727,3.017391304,3.043478261,3.059090909,3.039130435,3.034782609,3.034782609
Low income,LIC,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.307017544,3.295,3.316666667,3.365,3.357142857,3.373015873,3.349206349,3.234848485,3.189393939,3.18181803,3.090909091,2.962121061,2.891304348,2.939393939,2.89855071,2.898550725,2.916666682,2.891304348,2.898550739,2.891304304
Low income,LIC,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.552631579,3.575,3.575,3.6,3.595238095,3.595238095,3.547619048,3.454545455,3.386363636,3.409090909,3.25,3.136363636,3.086956522,3.159090909,3.086956522,3.086956522,3.181818182,3.130434783,3.152173913,3.152173913
Low income,LIC,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.93534755
Low income,LIC,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.31524423
Low income,LIC,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,10474000,9994000,7977000,12242000,16034000,18332000,19229000,19424200,21562900,24002000,28089650,31146000,35688000,38837700,43926000,..
Low income,LIC,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,-1.850227004,..,..,..,..,..,..,..,..
Low income,LIC,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,21867569740,23581939823,25500819626,27658719948,30137200111,31326619774,32430500366,31399800438,33080769966,33158590065,36673060051,40939200279,45201579613,49676860260,47903999771,54715689774,48961330570,..,..,..
Low income,LIC,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,18965360233,21101069986,24894269997,27971409889,29356330078,30829849525,33670829994,32379279984,34682150024,35185730225,35532170120,40097240334,44759849304,49979780304,47381699821,54715689774,52794799957,..,..,..
Low income,LIC,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,21647669662,23140949873,21769770027,25311190292,26613689919,32061380173,33178709900,31684510033,33444880058,33632369850,37420390030,41662520004,46180930298,50904519531,49122440193,56076910614,51724439528,46901669907,..,..
Low income,LIC,Net official development assistance received (current US$),DT.ODA.ODAT.CD,17603400181,19457679972,19895059967,23975409775,24290990242,29689559517,32435240028,30788620247,33069049980,33624880249,34195090103,38563490448,43234660118,48319000275,45867230263,52985440189,51724439528,46159330023,..,..
Low income,LIC,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,19.6,18.6,17.6,16.5,16.8,15.9,15.4,15,14.9,14.8,15.1,15.4,15.5,..,..,16.4,16.2,16,..,..
Low income,LIC,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.754635954,1.748397526,1.706965375,1.726170554,1.704622661,1.692735794,1.61861014,1.570351236,1.514563064,1.508346434,1.437088192,1.43910392,1.509994727,1.494957829,1.490834854,1.443188625,1.428401661,1.420137041,1.406438027,..
Lower middle income,LMC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.958911713,0.986836244,1.03677251,1.068669939,1.113320076,1.160903128,1.2003078,1.258326708,1.275190476,1.337708831,1.349426373,1.381991629,1.437243415,1.488092066,1.47940907,1.375411314,1.466855281,1.506503162,1.573586554,..
Lower middle income,LMC,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.197297297,3.176315789,3.2,3.207692308,3.235897436,3.274358974,3.275,3.305,3.292682927,3.325641026,3.328205128,3.294444444,3.297222222,3.302777778,3.308108108,3.327777778,3.333333333,3.362162162,3.367567568,3.363157895
Lower middle income,LMC,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.504385965,3.51965812,3.547008547,3.528205128,3.542735043,3.521367521,3.516666667,3.5375,3.508130081,3.491452735,3.457264786,3.421296574,3.402777778,3.361111111,3.373873964,3.37962963,3.337963028,3.252252324,3.238738784,3.267543895
Lower middle income,LMC,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.697368421,3.705128205,3.717948718,3.628205128,3.679487179,3.679487179,3.65,3.6875,3.646341463,3.58974359,3.564102564,3.555555556,3.541666667,3.527777778,3.567567568,3.555555556,3.5,3.378378378,3.391891892,3.460526316
Lower middle income,LMC,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Firms that introduced a new product/service and process, and spent on R&D",IC.FRM.NPRD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.631551057
Lower middle income,LMC,Firms with a bank loan/line of credit (% of firms),IC.FRM.BNKL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.61203952
Lower middle income,LMC,Internally displaced people (IDP) by country or territory of asylum / origin,SM.POP.IDPC,..,..,..,..,4088600,4011600,3454100,3545100,6590100,6139700,6583200,5551500,5340000,5760500,6410461,6476770,6881227,8124680,10546000,..
Lower middle income,LMC,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-3.376485372,-1.711662686,-0.703883146,-3.554976552,-5.119336075,-3.231123409,-2.736420981,-3.258880064,-3.936752143,-3.647119377,-3.358130293,-2.772726009,-3.01347992,-2.523892169,..,..,..,..,..,..
Lower middle income,LMC,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,38357229847,43817980019,34414650076,34980140001,40938310093,42813720114,39982849823,42735959751,51635319946,47473969910,49791549725,47632220394,49489469788,45923350189,47774670132,60189680134,58081300461,..,..,..
Lower middle income,LMC,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,34283890011,40057909800,33701179777,35930049858,40708280107,43031670544,42493440117,44768720359,54008050247,49778650379,46597869850,44430510120,47008650150,45538839714,46519809887,60189680134,60971690117,..,..,..
Lower middle income,LMC,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,38882830149,45747299667,31169029966,31971439779,35181640162,43362129820,41589479915,45851069675,54787920387,52724199837,54614419743,52399610085,54367730492,49350129852,52849169834,64698090065,63574660164,89991670444,..,..
Lower middle income,LMC,Net official development assistance received (current US$),DT.ODA.ODAT.CD,32632500011,39506409845,28731839907,30816739944,33065549999,40987970470,41612890068,45221340240,54179910034,51832690182,48142549957,46269300209,48921670193,46206499702,48813520071,61410059856,63574660164,86171779206,..,..
Lower middle income,LMC,Prosperity gap (average shortfall from a prosperity standard of $28/day),SI.SPR.PGAP,9.6,9.3,8.9,8.7,8.5,8.1,7.9,7.7,7.3,7.1,..,..,..,..,..,6.4,6.3,6.1,6,..
Lower middle income,LMC,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,0.575727932,..,..,..,0.589546099,..,0.548548989,..,0.546219264,..,..,..,0.554684349,..,..,..,..,..
Lower middle income,LMC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.984982667,2.00762331,2.058425072,2.096895118,2.13027845,2.183086292,2.2285758,2.282077443,2.282574304,2.34335244,2.353568617,2.384333868,2.440075473,2.488334982,2.481022655,2.373382026,2.463937473,2.503412216,2.576605399,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.480428193,3.596440385,3.691535831,3.797405019,3.832138241,3.910901087,3.913207867,4.031228752,4.02284549,4.080788458,4.068654383,4.067929573,4.09936922,3.985530744,3.998732803,3.853275608,3.963263098,3.960052893,3.927770705,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.1,2.9,2.85,2.9,2.95,2.975,2.975,2.975,2.925,2.95,2.85,2.825,2.775,2.8,2.85,2.9,2.966666667,2.65,2.625,2.6
